year,product_code,product_fullname_english,product_shortname_english,group_code,group_name,community_code,community_name,community_color,export_value_usd,import_value_usd,export_rca,import_rca,,,,,,,,
1962,5404,"Synthetic monofilament of 67 decitex or more, of which no cross-sectional dimension exceeds 1mm; strip and the like (e.g. artificial straw) of synthetic textile materials of an apparent width not exceeding 5mm",Synthetic Monofilament,54,Man-made filaments; strip and the like of man-made textile materials,11,Textiles,#bf3251,1120037,1010540,0.3849,0.5057,,,,,,,,
1962,5401,"Sewing thread of man-made filaments, whether or not put up for retail sale",Artificial Filament Sewing Thread,54,Man-made filaments; strip and the like of man-made textile materials,11,Textiles,#bf3251,30801675,2147716,0.9049,0.0919,,,,,,,,
1962,5311,Woven fabrics of other vegetable textile fibres; woven fabrics of paper yarn,Other Vegetable Fibers Fabric,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,11,Textiles,#bf3251,14167,955216,0.0534,5.2452,,,,,,,,
1962,5310,"Woven fabrics of jute, other textile bast fibres of heading no. 5303",Jute Woven Fabric,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,11,Textiles,#bf3251,604853,134705088,0.0124,4.0071,,,,,,,,
1962,5309,Woven fabrics of flax,Flax Woven Fabric,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,11,Textiles,#bf3251,732636,21250984,0.0789,3.3332,,,,,,,,
1962,5308,Yarn of other vegetable textile fibres; paper yarn,Other Vegetable Fibers Yarn,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,11,Textiles,#bf3251,25613,20990969,0.0032,3.8749,,,,,,,,
1962,5307,Yarn of jute or of other textile bast fibres of heading no. 5305,Jute Yarn,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,11,Textiles,#bf3251,314364,545145,0.1332,0.3365,,,,,,,,
1962,5306,Flax yarn,Flax Yarn,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,11,Textiles,#bf3251,22378,2308471,0.0039,0.5876,,,,,,,,
1962,5303,"Jute and other textile bast fibres (not flax, true hemp and ramie), raw or processed but not spun; tow and waste of these fibres, including yarn waste and garnetted stock",Jute and Other Textile Fibers,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,11,Textiles,#bf3251,206434,12910259,0.0054,0.4957,,,,,,,,
1962,5302,"True hemp (cannabis sativa L.), raw or processed but not spun; tow and waste of true hemp (including yarn waste and garnetted stock)",Hemp Fibers,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,11,Textiles,#bf3251,254194,98035,0.0885,0.0497,,,,,,,,
1962,5301,"Flax, raw or processed but not spun; flax tow and waste (including yarn waste and garnetted stock)",Flax Fibers,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,11,Textiles,#bf3251,6849,3098510,5.00E-04,0.3046,,,,,,,,
1962,5208,"Woven fabrics of cotton, containing 85% or more by weight of cotton, weighing not more than 200 g/m2",Light Pure Woven Cotton,52,Cotton,11,Textiles,#bf3251,23194230,49053764,0.1506,0.4637,,,,,,,,
1962,5207,"Cotton yarn (other than sewing thread), put up for retail sale",Retail Cotton Yarn,52,Cotton,11,Textiles,#bf3251,6092621,5449189,0.4452,0.5799,,,,,,,,
1962,5204,"Cotton sewing thread, whether or not put up for retail sale",Cotton Sewing Thread,52,Cotton,11,Textiles,#bf3251,54271312,18529841,0.6432,0.3198,,,,,,,,
1962,5203,"Cotton, carded or combed",Prepared Cotton,52,Cotton,11,Textiles,#bf3251,905835,2384812,1.2698,4.8683,,,,,,,,
1962,5202,Cotton waste (including yarn waste and garnetted stock),Cotton Waste,52,Cotton,11,Textiles,#bf3251,15454108,6135980,1.2501,0.7228,,,,,,,,
1962,5201,Cotton; not carded or combed,Raw Cotton,52,Cotton,11,Textiles,#bf3251,538162768,85876413,1.6431,0.3818,,,,,,,,
1962,5113,Woven fabrics of coarse animal hair or of horsehair,Horsehair Fabric,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",11,Textiles,#bf3251,141388,8851,0.2895,0.0264,,,,,,,,
1962,5111,Woven fabrics of carded wool or of carded fine animal hair,Carded Wool or Animal Hair Fabric,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",11,Textiles,#bf3251,3280564,77567468,0.0338,1.1636,,,,,,,,
1962,5109,"Yarn of wool or of fine animal hair, put up for retail sale",Retail Wool or Animal Hair Yarn,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",11,Textiles,#bf3251,3134,4069002,3.00E-04,0.6452,,,,,,,,
1962,5108,"Yarn of fine animal hair (carded or combed), not put up for retail sale",Non-Retail Animal Hair Yarn,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",11,Textiles,#bf3251,69169,2231020,0.0342,1.6082,,,,,,,,
1962,5107,"Yarn of combed wool, not put up for retail sale",Non-Retail Combed Wool Yarn,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",11,Textiles,#bf3251,28086,2978953,7.00E-04,0.1088,,,,,,,,
1962,5106,"Yarn of carded wool, not put up for retail sale",Non-Retail Carded Wool Yarn,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",11,Textiles,#bf3251,533071,14763766,0.0267,1.0752,,,,,,,,
1962,5105,Wool and fine or coarse animal hair; carded or combed (including combed wool in fragments),Prepared Wool or Animal Hair,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",11,Textiles,#bf3251,727161,7120352,0.0134,0.1908,,,,,,,,
1962,5104,"Wool, or fine or coarse animal hair; garnetted stock",Garnetted Wool or Animal Hair,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",11,Textiles,#bf3251,54487,453230,0.0496,0.6007,,,,,,,,
1962,5103,"Waste of wool or of fine or coarse animal hair, including yarn waste but excluding garnetted stock",Wool or Animal Hair Waste,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",11,Textiles,#bf3251,911419,28509026,0.0571,2.5993,,,,,,,,
1962,5102,"Fine or coarse animal hair, not carded or combed",Animal Hair,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",11,Textiles,#bf3251,14921707,16898547,0.7419,1.2235,,,,,,,,
1962,5101,"Wool, not carded or combed",Wool,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",11,Textiles,#bf3251,2295700,194898567,0.0076,0.9386,,,,,,,,
1962,5007,Woven fabrics of silk or of silk waste,Silk Fabrics,50,Silk,11,Textiles,#bf3251,2189658,45440637,0.0995,3.0082,,,,,,,,
1962,5006,"Silk yarn and yarn spun from silk waste, put up for retail sale; silk-worm gut",Retail Silk Yarn,50,Silk,11,Textiles,#bf3251,8091,5377,0.0227,0.022,,,,,,,,
1962,5005,"Yarn spun from silk waste, not put up for retail sale",Silk Waste Yarn,50,Silk,11,Textiles,#bf3251,42882,332591,0.0287,0.3246,,,,,,,,
1962,5004,"Silk; yarn (other than yarn spun from silk waste), not put up for retail sale",Non-Retail Silk Yarn,50,Silk,11,Textiles,#bf3251,176183,4294645,0.0608,2.1589,,,,,,,,
1962,5003,"Silk waste (including cocoons unsuitable for reeling, yarn waste and garneted stock)",Silk Waste,50,Silk,11,Textiles,#bf3251,805795,336561,0.3683,0.224,,,,,,,,
1962,5002,Raw silk (not thrown),Raw Silk,50,Silk,11,Textiles,#bf3251,257418,28579543,0.0183,2.9595,,,,,,,,
1962,5001,Silk-worm cocoons suitable for reeling,Silkworm Cocoons,50,Silk,11,Textiles,#bf3251,4449,0,0.0138,,,,,,,,,
1962,4910,"Calendars of any kind, printed, including calendar blocks",Calendars,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",10,Paper Goods,#d05555,337217,444040,0.3486,0.6684,,,,,,,,
1962,4909,"Printed or illustrated postcards; printed cards bearing personal greetings, messages or announcements, whether or not illustrated, with or without envelopes or trimmings",Postcards,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",10,Paper Goods,#d05555,390087,5424012,0.1588,3.215,,,,,,,,
1962,4908,Transfers (decalcomanias),Decals,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",10,Paper Goods,#d05555,5500898,1553742,2.0184,0.8302,,,,,,,,
1962,4907,"Unused postage, revenue or similar stamps of current or new issue in the country in which they have, or will have, a recognised face value; stamp-impressed paper; cheque forms; banknotes, stock, share or bond certificates and the like of similar title",Postage Stamps,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",10,Paper Goods,#d05555,1411061,8289414,0.4318,3.6936,,,,,,,,
1962,4906,"Plans and drawings; for architectural, engineering, industrial, commercial, topographical or similar, being originals drawn by hand; hand-written texts; photo- graphic reproductions; their carbon copies",Architectural Plans,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",10,Paper Goods,#d05555,1233614,202353,0.8223,0.1964,,,,,,,,
1962,4905,"Maps and hydrographic or similar charts of all kinds, including atlases, wall maps, topographical plans and globes, printed",Maps,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",10,Paper Goods,#d05555,4394197,227366,2.2128,0.1667,,,,,,,,
1962,4904,"Music, printed or in manuscript, whether or not bound or illustrated",Sheet Music,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",10,Paper Goods,#d05555,563160,569574,1.185,1.7453,,,,,,,,
1962,4903,"Children's picture, drawing or colouring books",Children's Picture Books,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",10,Paper Goods,#d05555,85562,124423,0.1106,0.2341,,,,,,,,
1962,4902,"Newspapers, journals and periodicals, whether or not illustrated or containing advertising material",Newspapers,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",10,Paper Goods,#d05555,49992558,5014952,1.6371,0.2391,,,,,,,,
1962,4901,"Printed books, brochures, leaflets and similar printed matter, whether or not in single sheets",Brochures,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",10,Paper Goods,#d05555,69260082,38068269,1.2767,1.0219,,,,,,,,
1962,4822,"Bobbins, spools, cops and similar supports of paper pulp, paper or paperboard (whether or not perforated or hardened)",Paper Spools,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",10,Paper Goods,#d05555,309584,199631,0.3363,0.3158,,,,,,,,
1962,4821,"Paper or paperboard labels of all kinds, whether or not printed",Paper Labels,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",10,Paper Goods,#d05555,29084103,4317950,2.2077,0.4773,,,,,,,,
1962,4820,"Registers, account books, diaries and similar; albums for samples or collections, of paper or paperboard",Paper Notebooks,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",10,Paper Goods,#d05555,3651391,1952839,0.7181,0.5593,,,,,,,,
1962,4819,"Cartons, boxes, cases, bags and the like, of paper, paperboard, cellulose wadding or fibres; box files, letter trays and the like, of paper or paperboard, of a kind used in offices, shops or the like",Paper Containers,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",10,Paper Goods,#d05555,26872844,1570888,1.7534,0.1493,,,,,,,,
1962,4818,"Paper towels, toilet paper, tissues, handkerchiefs, napkins, tampons, serviettes and similar household, sanitary and hospital articles of paper",Toilet Paper,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",10,Paper Goods,#d05555,42806170,16068103,1.8911,1.0337,,,,,,,,
1962,4817,"Envelopes, letter cards, plain postcards and correspondence cards, of paper, paperboard; boxes, pouches, wallets and writing compendiums, of paper or paperboard containing assortment of paper stationery",Letter Stock,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",10,Paper Goods,#d05555,1727036,514438,0.7546,0.3273,,,,,,,,
1962,4816,"Carbon paper, self-copy paper and other copying or transfer papers, (other than those of heading no. 4809), duplicator stencils and offset plates, of paper whether or not put up in boxes",Other Carbon Paper,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",10,Paper Goods,#d05555,1979568,205417,0.7989,0.1207,,,,,,,,
1962,4814,Wallpaper and similar wall coverings; window transparencies of paper,Wallpaper,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",10,Paper Goods,#d05555,896097,679778,0.3107,0.3432,,,,,,,,
1962,4813,"Cigarette paper, whether or not cut to size or in the form of booklets or tubes",Cigarette Paper,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",10,Paper Goods,#d05555,18408271,21822559,0.8946,1.5444,,,,,,,,
1962,4812,"Filter blocks, slabs and plates of paper pulp",Paper Pulp Filter Blocks,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",10,Paper Goods,#d05555,77840,19600,0.1898,0.0696,,,,,,,,
1962,4810,"Paper and paperboard, coated one or both sides with kaolin (china clay) or organic substances, with or without binder, no other coating, surface coloured or not, surface decorated or printed, in rolls or rectangular (including square) sheets, of any size",Kaolin Coated Paper,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",10,Paper Goods,#d05555,21190538,836848,1.804,0.1037,,,,,,,,
1962,4809,"Carbon paper, self copy paper and the like (coated, impregnated for duplicator stencils, offset plates), (whether or not printed), rolls over 36cm wide, rectangular sheets with one unfolded side exceeding 36cm",Carbon Paper,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",10,Paper Goods,#d05555,12636806,4726785,0.8545,0.4655,,,,,,,,
1962,4807,"Composite paper and paperboard, (made by sticking layers together with an adhesive), not surface-coated or impregnated, whether or not internally reinforced, in rolls or sheets",Composite Paper,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",10,Paper Goods,#d05555,810235,55037,0.1846,0.0183,,,,,,,,
